epoch,step,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
1.0,1377,0.13676629960536957,0.559797428905337,0.6467146714671467,0.6001252871163082,0.9518798358645125
2.0,2754,0.12864802777767181,0.6593227254181967,0.7272727272727273,0.6916327840787503,0.9617673334039943
3.0,4131,0.16058692336082458,0.6630160067396799,0.7083708370837084,0.6849434290687555,0.9616764835031721
4.0,5509,0.19132928550243378,0.6821396993810787,0.6944194419441945,0.6882247992863515,0.961101100797965
5.0,6886,0.18059657514095306,0.6939983093829247,0.738973897389739,0.7157802964254576,0.9634026316187938
6.0,8263,0.19028568267822266,0.6881188118811881,0.7506750675067507,0.7180370210934136,0.9637357479218085
7.0,9640,0.22171993553638458,0.6937315944467817,0.7421242124212422,0.7171124157425528,0.9636600396711233
8.0,11018,0.23096679151058197,0.7024060785141409,0.7488748874887489,0.7248965367022435,0.9638568811229048
9.0,12395,0.26217785477638245,0.7125,0.7439243924392439,0.7278731836195508,0.963962872673864
10.0,13772,0.22131912410259247,0.7022613065326633,0.7547254725472547,0.7275488069414316,0.9643565555774268
11.0,15149,0.2705730199813843,0.7271922054915855,0.738973897389739,0.7330357142857142,0.963978014324001
12.0,16527,0.2672402560710907,0.706308610400682,0.7457245724572458,0.7254816112084064,0.9634026316187938
13.0,17904,0.2825911343097687,0.7139219015280136,0.756975697569757,0.7348186981214505,0.9643565555774268
14.0,19281,0.2912081182003021,0.7217428817946505,0.7529252925292529,0.7370044052863436,0.9645231137289342
15.0,20658,0.291018009185791,0.7133891213389121,0.7673267326732673,0.7393755420641803,0.9652953378859228
16.0,22036,0.30255478620529175,0.7237851662404092,0.7641764176417641,0.7434325744308231,0.9652650545856487
17.0,23413,0.3187420964241028,0.7186165670367207,0.7574257425742574,0.7375109553023663,0.9650530714837303
18.0,24790,0.3290509581565857,0.7225583405358686,0.7524752475247525,0.7372134038800705,0.9643414139272898
19.0,26167,0.33965107798576355,0.7324561403508771,0.7515751575157515,0.7418924922256775,0.9646291052798934
20.0,27540,0.3365360498428345,0.730836236933798,0.7551755175517552,0.7428065515714918,0.964916796632497
